,0
нефтегазоносный,3.91202
ископаемое,3.21888
геохимия,3.91202
геологиякомплексный,4.60517
сomplex,3.91202
analysis,3.91202
geosciences,3.91202
делотехнология,4.60517
битум,4.60517
делоразработка,4.60517
нетрадиционный,4.60517
интегрировать,3.91202
делонефтегазовый,4.60517
африканистикавосточный,4.60517
экономикамеждународный,4.60517
америка,4.60517
отношениявостка,4.60517
дипломатия,4.60517
регионоведениесовременный,4.60517
цивилизация,4.60517
германия,4.60517
немецкоязычный,4.60517
антропология,3.50656
этнологияэтнический,4.60517
урал,4.60517
историяархеология,4.60517
империология,4.60517
россиеведение,4.60517
историяистория,4.60517
туризммеждународный,4.60517
очн,4.60517
искусствистория,4.60517
лингвистикатеория,4.60517
межъязыковой,4.60517
образованиеисторикообществоведческий,4.60517
историяисторический,4.60517
заочн,4.60517
этнологияантропология,4.60517
этнология,3.50656
искусствреставрация,4.60517
математикаанализ,4.60517
моделированиемеханик,4.60517
деформировать,3.21888
твёрдый,3.21888
биомеханика,3.91202
наукиметод,4.60517
алгоритмический,4.60517
общенаучный,4.60517
статистический,4.60517
образованиематематический,4.60517
физикамедицинский,4.60517
радиофизикаквантовый,4.60517
радиофотоник,4.60517
безопасностьинформационный,4.60517
инноватикацифровый,4.60517
образованиефизикоматематический,4.60517
химияметод,4.60517
хемоинформатика,4.60517
биосистема,4.60517
нефтехимия,3.50656
катализ,4.60517
композиционный,4.60517
инновациооной,4.60517
исследованияорганический,4.60517
юриспруденцияантикоррупционный,4.60517
бизнесправо,4.60517
european,4.60517
law,4.60517
расследование,3.91202
программакритерия,4.60517
информатикаматематический,4.60517
вычисление,4.60517
математикаметод,4.60517
высокопроизводительный,4.60517
технологииматематический,4.60517
машинный,4.60517
технологиитехнология,4.60517
информатикаинформационный,4.60517
безопасностьматематический,4.60517
инфокоммуникация,4.60517
бизнесинформатикацифровый,4.60517
конфликтологиякорпоративный,4.60517
конфликтменеджмент,4.60517
социологиясоциология,4.60517
политологияполитический,4.60517
евразийский,4.60517
общественностьюреклама,4.60517
геобрендинг,4.60517
медиааналитика,4.60517
журналистикататарский,4.60517
общественнополитический,3.91202
телевидениецифров,4.60517
сторителлинг,4.60517
сценаристика,4.60517
медиакоммуникациимедакоммуникация,4.60517
философиясовременный,4.60517
религиоведениеюридический,4.60517
теологияактуальный,4.60517
христианский,4.60517
телевидениеотраслевый,4.60517
теологияменеджмент,4.60517
психологияпсихология,4.60517
психологияпсихотерапия,4.60517
психокоррекция,4.60517
образованиепедагогика,4.60517
образованиеуправление,4.60517
образованиепрофилактика,4.60517
коррекция,4.60517
отклонение,4.60517
превентология,4.60517
образованиепсихология,4.60517
одарённость,4.60517
образованиепсихологический,4.60517
образованиенейропсихологический,4.60517
образованиеадаптивный,4.60517
психологияконсультативный,4.60517
образованиедополнительный,4.60517
образованиепрактический,4.60517
детскоюношеский,4.60517
инженерияаналитик,4.60517
инженерияинтеллектуальный,4.60517
инженериятехнология,4.60517
инженерияискусственный,4.60517
инженерияметод,4.60517
technologies,4.60517
образованиепреподавание,4.60517
образованиетатарский,4.60517
образованиеинострать,4.60517
образованиеартпедагогика,4.60517
филологиярусский,4.60517
филологиятюркология,4.60517
филологиямеждународный,4.60517
образованиемультилингвальный,4.60517
филологиятекстовый,4.60517
филологияприкладный,4.60517
филологияроманогерманский,4.60517
экономикааудит,4.60517
глобализция,4.60517
менеджментобщий,4.60517
кредитфинанс,4.60517
управлениеуправление,4.60517
туризминдустрия,4.60517
водопользованиебезопасность,4.60517
техногенный,4.60517
урбоэкология,4.60517
географияэкономический,4.60517
геоинформатикагеоинформационный,4.60517
образованиеэкологогеографический,4.60517
технологиимедикобиологический,4.60517
технологиимедицинский,4.60517
инноватикаинновационный,4.60517
инноватикаметрология,4.60517
инноватикауправление,4.60517
дизайндизайн,4.60517
экономикаэкономик,4.60517
низкоуглеродный,3.91202
менеджментitменеджмент,4.60517
менеджментуправление,4.60517
очнзаочий,4.60517
лингвополикультурный,4.60517
mathematics,4.60517
algebra,4.60517
years,4.60517
спецкурс,4.60517
русскоязычный,4.60517
траектория,4.60517
ee,4.60517
топология,3.50656
уравнение,4.60517
source,4.60517
создаваться,3.91202
овладение,4.60517
уклон,4.60517
газадлить,4.60517
мотивационный,4.60517
портфолио,3.91202
lawyer,4.60517
криминалистический,4.60517
письменно,4.60517
